customer_id,loan_type,loan_amount,emi,default_flag,credit_score,LoanType,LoanStatus,InterestRate,TenureYears
23797,Home,396346.58,12854.25,0,757,Business Loan,Active,14.87,2
11257,Personal,347009.54,12423.39,0,313,Auto Loan,Closed,11.03,14
21400,Home,928051.28,12215.05,0,792,Education Loan,Closed,9.97,14
21404,Auto,481621.41,14019.99,0,499,Home Loan,Active,8.23,5
22226,Auto,494544.09,13858.98,0,565,Business Loan,Closed,13.83,4
673,Personal,90870.34,4808.21,1,821,Education Loan,Closed,11.55,19
13334,Education,825489.62,16247.48,1,662,Personal Loan,Closed,9.46,10
8878,Home,687421.26,16829.63,0,554,Auto Loan,Active,11.07,8
2820,Home,963335.6,23498.27,1,571,Personal Loan,Active,13.14,20
3695,Home,602877.4,10008.92,1,616,Auto Loan,Closed,10.92,13
8248,Home,91446.41,9367.01,1,565,Home Loan,Active,13.03,5
22220,Auto,822746.58,13711.43,0,753,Personal Loan,Closed,13.79,5
24805,Education,444566.9,23405.79,0,562,Personal Loan,Active,9.47,10
8036,Personal,545807.33,5588.55,1,620,Home Loan,Active,13.38,18
13907,Personal,739627.87,10527.56,0,473,Personal Loan,Active,10.1,19
11335,Personal,888527.22,22578.49,0,423,Home Loan,Closed,14.19,20
24283,Education,192616.55,18224.25,0,304,Personal Loan,Active,8.57,9
5381,Education,213935.12,5215.38,0,639,Business Loan,Active,7.31,2
19344,Education,711434.14,23207.65,0,339,Personal Loan,Closed,14.21,3
53,Education,601562.76,6370.49,0,839,Auto Loan,Active,13.26,3
6873,Personal,121454.93,4144.12,1,552,Education Loan,Closed,10,11
3152,Personal,304628.71,6134.1,0,655,Home Loan,Closed,12.59,9
10780,Home,279900.49,7455.97,1,749,Auto Loan,Active,8.26,1
8010,Home,885462.62,13097.41,1,563,Business Loan,Closed,12.47,19
13522,Personal,75335.2,9315.06,0,708,Auto Loan,Active,11.12,1
8670,Auto,984902.64,8552.69,0,504,Personal Loan,Closed,14.09,16
16703,Home,624069.21,16115.33,0,351,Business Loan,Closed,14.03,11
15220,Personal,731913.86,8047.09,0,421,Auto Loan,Closed,7.31,12
755,Home,849261.45,2153.3,0,357,Education Loan,Closed,11.07,9
21255,Home,558438.42,3399.9,1,716,Home Loan,Active,8.44,8
15367,Auto,755174.66,3719.74,0,395,Education Loan,Closed,14.2,3
22715,Personal,115779.2,24725.93,0,360,Education Loan,Active,14.18,15
22536,Education,259122.96,24126.94,0,808,Home Loan,Active,11.39,7
10822,Personal,668292.72,23010.5,1,416,Education Loan,Active,12.84,3
5584,Auto,771036.09,12780.51,0,569,Auto Loan,Active,7.87,5
9434,Home,607463.06,7205.56,0,505,Education Loan,Closed,11.46,20
6347,Home,487551.89,24649.94,0,729,Personal Loan,Active,7.93,7
11454,Home,447993.18,23038.03,0,545,Personal Loan,Active,11.52,19
17151,Personal,215725.2,2421.62,1,465,Business Loan,Active,12.32,10
1295,Personal,725540.24,11771.49,1,462,Personal Loan,Active,8.83,14
4907,Education,502192.74,9341.96,0,463,Business Loan,Closed,8.43,4
2527,Home,119841.91,6955.46,1,762,Home Loan,Closed,10.43,19
21824,Home,522913.1,7802.74,1,559,Home Loan,Closed,14.73,5
11921,Auto,141043.59,3120.16,1,794,Home Loan,Closed,14.87,20
8030,Education,987016.24,4742.67,1,522,Personal Loan,Active,11.26,1
3533,Education,880671.5,13565.57,1,721,Home Loan,Active,7.21,13
14027,Auto,928543.36,9120.72,1,427,Home Loan,Active,9.58,2
2024,Education,994354.98,7011.27,1,529,Home Loan,Active,10.6,8
18647,Auto,318069.4,10084.67,1,333,Auto Loan,Active,11.53,17
24560,Education,523392.52,14340.8,0,730,Business Loan,Closed,11.79,9
3056,Home,478649.88,6105.33,0,567,Education Loan,Active,14.13,13
9900,Home,976763.92,17145.78,0,369,Personal Loan,Closed,9.73,1
8479,Home,838140.16,12090.44,0,439,Auto Loan,Closed,12.24,5
2345,Personal,154140.65,21753.12,1,812,Home Loan,Active,14.68,18
15090,Education,878273.06,12868.11,0,616,Home Loan,Closed,12.29,4
8424,Personal,722943.32,2204.18,1,642,Business Loan,Active,12.6,13
3329,Home,982430.89,10316.81,0,458,Auto Loan,Active,7.48,12
15540,Personal,418579.66,12384.44,0,744,Personal Loan,Closed,10.09,7
17712,Auto,615246.48,8180.88,1,671,Business Loan,Closed,14.02,13
1099,Auto,960858.16,7414.32,1,377,Personal Loan,Active,9.75,9
7074,Personal,537508.93,1983.64,1,652,Auto Loan,Active,9.68,5
21273,Home,132126.26,6963.85,0,497,Business Loan,Closed,10.46,17
22067,Personal,118418.77,14357.94,1,543,Auto Loan,Active,12.23,1
1785,Personal,608730.16,22504.55,0,405,Auto Loan,Active,8.38,16
22885,Home,420100.19,8257.79,0,461,Education Loan,Active,12.36,19
18123,Education,967424.16,3583.28,1,328,Auto Loan,Active,9.02,20
20060,Auto,944004.25,22231.46,0,386,Personal Loan,Active,14.71,20
23440,Auto,298207.77,10818.55,1,564,Home Loan,Active,14.15,18
2359,Personal,200699.35,5872.45,0,683,Business Loan,Active,10.97,13
15385,Personal,908732.41,4192.92,0,820,Home Loan,Closed,12.26,7
6416,Home,358635.4,13760.81,1,376,Home Loan,Active,9.88,13
10977,Personal,956194.27,6389.4,0,301,Personal Loan,Closed,7.27,17
14062,Home,146078.48,19105.93,1,650,Home Loan,Closed,12.6,18
23389,Personal,501252.68,9643.92,1,559,Personal Loan,Active,11.93,8
6945,Auto,449813.75,21955.36,1,367,Personal Loan,Closed,9.62,17
18800,Auto,747546.09,22333.9,1,844,Education Loan,Active,11.04,8
7685,Education,125590.97,23408.38,0,751,Home Loan,Closed,8.61,3
19814,Home,219013.36,21390.2,0,375,Education Loan,Closed,14.86,2
24480,Education,988479.22,22305.29,1,681,Personal Loan,Closed,13.86,5
23853,Auto,558673.23,1872.73,0,780,Education Loan,Active,14.49,18
2623,Education,262583.51,18538.31,0,453,Personal Loan,Active,10.93,16
24250,Personal,838309.91,17068.8,1,386,Education Loan,Closed,13.44,13
4610,Education,944216.31,18615.09,1,564,Personal Loan,Closed,14.09,12
9158,Personal,933683.66,2111.42,1,328,Auto Loan,Active,13.79,1
2880,Education,175352.48,17835.82,1,728,Home Loan,Active,10.3,12
9048,Auto,896351.9,18364.41,1,449,Business Loan,Active,11.11,6
24739,Home,536121.9,3763.18,1,458,Business Loan,Closed,9.24,19
16976,Education,200101.52,19866.43,0,811,Auto Loan,Closed,9.82,17
3751,Education,166012.94,9278.52,0,481,Personal Loan,Active,14.59,13
21119,Education,802214.14,13565.1,1,804,Business Loan,Closed,10,12
1729,Personal,448569.7,3686.25,0,827,Personal Loan,Closed,11.49,14
2063,Auto,903166.66,19137.76,1,707,Auto Loan,Active,14.34,2
1908,Personal,366031.71,17344.25,0,495,Home Loan,Active,13.84,2
14751,Personal,820066.66,16640.93,0,426,Education Loan,Closed,9.91,15
6356,Personal,935612.25,9780.98,1,389,Personal Loan,Closed,12.91,16
16037,Personal,390592.26,6130.78,0,576,Education Loan,Closed,11.87,14
21052,Personal,577671.11,20902.52,0,462,Education Loan,Active,13.77,6
16455,Auto,563550.02,17902.17,1,419,Auto Loan,Closed,14.96,18
23165,Personal,316719.24,12987.88,1,795,Personal Loan,Active,13.34,11
14146,Personal,584075.22,5292.85,1,827,Business Loan,Closed,14.28,4
15576,Home,991172.57,9335.77,1,817,Business Loan,Active,9.83,1
7716,Education,621204.33,15985.76,0,483,Home Loan,Closed,14,15
9466,Home,327648.77,18073.28,0,357,Auto Loan,Closed,9.25,18
5117,Home,547056.64,16555.85,0,537,Business Loan,Closed,14.58,18
10722,Education,981572.77,20546.31,0,785,Auto Loan,Closed,8.28,8
12439,Education,139177.75,14285.16,0,574,Auto Loan,Closed,10.98,6
23947,Education,310652.01,19761.12,1,451,Personal Loan,Active,8.13,11
6617,Personal,983596.28,21113.12,1,666,Education Loan,Closed,8.25,14
10991,Personal,921365.6,10595.44,1,729,Home Loan,Closed,12.36,19
7611,Home,698725.98,20552.59,1,544,Auto Loan,Active,13.37,17
17897,Home,865687.19,5419.67,0,354,Personal Loan,Closed,7.48,13
8602,Personal,396805.17,24251.63,0,352,Home Loan,Active,10.17,14
13512,Personal,329796.23,17188.19,1,580,Auto Loan,Active,9.85,5
8920,Auto,810453.62,17327.78,1,812,Auto Loan,Closed,11.08,10
17470,Personal,570098.41,17080.53,1,776,Auto Loan,Active,8.52,12
6633,Education,69057.89,18316.61,1,307,Auto Loan,Active,8.43,18
268,Home,889674.7,18547.54,1,501,Home Loan,Active,7.94,14
11656,Auto,526912.59,10860.66,1,438,Auto Loan,Active,9.18,12
10807,Home,573779.46,22874.73,0,580,Business Loan,Active,14.47,18
14670,Home,968957.91,11881.69,1,463,Education Loan,Active,8.41,8
18288,Home,865824.35,24274.07,0,728,Auto Loan,Closed,10.73,5
18394,Auto,359519.29,1628.43,0,593,Business Loan,Active,7.01,9
13812,Personal,720100.75,12752.07,1,581,Auto Loan,Active,8.29,3
3478,Home,313416.73,4145.47,0,606,Auto Loan,Closed,13.98,15
14264,Auto,87847.57,8817.63,0,445,Business Loan,Active,14.32,11
12749,Home,770643.87,15402.54,1,470,Business Loan,Closed,14.36,4
2392,Personal,314884.76,11419.31,1,395,Business Loan,Closed,8.02,17
17352,Personal,892908.5,24382.94,1,420,Auto Loan,Active,10.5,8
12623,Home,293654.23,17372.48,0,469,Personal Loan,Closed,14.78,16
12143,Auto,113492.97,14017.13,1,521,Personal Loan,Active,11.43,3
9296,Education,628057.32,18817.89,0,628,Personal Loan,Active,12.04,19
5601,Home,954090.02,6450.48,0,810,Business Loan,Closed,10.71,14
9338,Auto,183074.2,21752.97,1,366,Education Loan,Active,10.92,20
10954,Home,390651.26,9154.79,1,593,Personal Loan,Active,9.34,9
12413,Education,257733.52,12576.66,0,711,Personal Loan,Closed,13.49,19
6326,Education,69245.26,3395.26,0,422,Education Loan,Closed,10.71,8
11640,Education,690924.4,22655.59,0,829,Business Loan,Active,7.5,1
5568,Personal,763519.84,13154,1,592,Personal Loan,Closed,14.81,3
21692,Auto,82261.7,18511.58,0,730,Auto Loan,Closed,13.79,11
20361,Personal,876365.94,12692.88,0,671,Personal Loan,Closed,10.69,14
10028,Auto,651711.09,18532.4,1,436,Personal Loan,Closed,8.4,13
4045,Home,262519.04,17730.53,0,547,Auto Loan,Closed,9.63,13
18593,Education,280608.41,3487.81,1,423,Home Loan,Active,9.87,15
4018,Education,595259.61,18921.71,1,840,Education Loan,Active,10.7,8
9905,Personal,538141.44,5132.61,0,552,Home Loan,Closed,7.38,17
5744,Education,363147.87,4886.92,0,630,Home Loan,Active,14.28,10
308,Education,454314.15,23457.09,1,397,Education Loan,Closed,13.75,14
2234,Home,165623.88,16345.02,0,435,Auto Loan,Active,8.7,14
2247,Education,855200.53,1559.61,0,340,Business Loan,Active,14.56,12
454,Home,851055.65,21180.09,0,333,Home Loan,Closed,9.93,7
12412,Personal,843722.45,8655.89,1,562,Personal Loan,Active,12.44,12
18378,Home,344482.35,12964.25,1,561,Education Loan,Active,10.63,10
90,Personal,224443.86,20765.01,1,458,Business Loan,Closed,13.99,12
11091,Education,709672.9,17274.56,0,536,Auto Loan,Active,14.9,8
23417,Auto,817328.28,7655.24,0,561,Auto Loan,Closed,11.72,9
6713,Personal,328181.28,8220.93,1,369,Education Loan,Active,14.01,7
8531,Education,244054.2,2462.02,0,466,Business Loan,Closed,9,5
1536,Auto,736644.39,9149.65,0,320,Auto Loan,Active,7.62,2
17682,Auto,276721.55,11653.08,1,830,Business Loan,Active,10.33,10
17375,Education,191925.05,1960.67,1,399,Home Loan,Active,7.15,6
9449,Personal,766602.68,12471.95,0,535,Education Loan,Active,9.05,2
21992,Education,517298.83,17167.96,0,531,Home Loan,Active,8.5,12
8923,Personal,533566.5,4453.38,1,633,Business Loan,Active,8.67,18
2737,Home,300713.94,1749.99,1,690,Education Loan,Closed,11.04,17
22303,Home,869058.98,1633.08,0,567,Auto Loan,Active,8.05,14
21406,Auto,95995.79,21560.43,0,816,Personal Loan,Active,14.27,3
1214,Home,535489.39,3767.41,1,515,Education Loan,Closed,10.19,12
13697,Home,916542.01,15134.3,0,827,Education Loan,Closed,9.34,3
20908,Home,440756.71,14646.27,0,757,Home Loan,Closed,9.37,12
9133,Education,549707.83,12539.88,1,347,Auto Loan,Closed,10.26,2
10610,Personal,433695.4,22317.42,0,379,Business Loan,Active,7.09,11
16986,Auto,894510.55,11745.07,0,724,Business Loan,Closed,13.45,18
16158,Home,285406.24,15815.26,1,494,Education Loan,Active,7.93,17
14447,Home,845342.68,12427.32,1,714,Auto Loan,Active,13.58,1
11899,Home,383309.18,10573.65,0,440,Business Loan,Active,13.16,3
7193,Auto,110647.75,5134.15,0,630,Auto Loan,Active,10.05,14
22407,Home,732524.35,22274.81,0,737,Business Loan,Closed,14.88,20
24119,Education,716716.07,1171.04,0,376,Personal Loan,Closed,9.25,18
17353,Education,374008.53,6448.09,0,658,Education Loan,Closed,7.68,16
20283,Personal,99532.11,5135.86,0,554,Home Loan,Closed,10.22,19
11150,Personal,922517.61,21115.2,1,322,Personal Loan,Active,14.05,4
11307,Home,294377.06,4269.77,1,358,Home Loan,Closed,10.24,11
3569,Personal,588542.66,6328.07,0,418,Business Loan,Active,12.81,13
24898,Personal,419207.74,15681.68,1,714,Business Loan,Active,14.59,3
22793,Home,741741.79,4279.99,1,822,Personal Loan,Active,7.06,12
3274,Personal,937962.06,4963.08,1,609,Business Loan,Active,13.96,5
645,Home,643160.34,21462.29,0,501,Home Loan,Active,13.55,7
22183,Auto,809031.66,4337.43,0,410,Business Loan,Closed,8.3,9
13864,Auto,558466.21,3742.13,0,345,Education Loan,Closed,8.41,10
13163,Personal,119374.99,23300.53,1,559,Business Loan,Closed,11.03,1
15307,Personal,973681.74,1386.37,1,626,Education Loan,Closed,10.42,7
3551,Personal,350520.09,17763.67,1,538,Auto Loan,Closed,9.65,13
8534,Personal,394331.03,8760.08,0,583,Business Loan,Active,8.86,10
4794,Personal,757388.86,22256.89,0,358,Home Loan,Active,10.95,8
24177,Personal,295192.58,24609.22,0,304,Personal Loan,Active,8.04,1
15837,Education,284949.44,20755.9,0,327,Business Loan,Closed,12.36,3
22,Personal,54092.43,11899.75,1,695,Home Loan,Active,11.69,13
5817,Home,673148.4,15932.43,0,454,Auto Loan,Active,8.1,6
23201,Education,740624.37,2458.75,0,662,Home Loan,Active,10.99,20
22210,Auto,209166.74,13914.77,1,496,Auto Loan,Active,12.16,8
14196,Personal,130682.82,23032.52,0,376,Home Loan,Active,13.29,2
1218,Home,723462.25,5691.84,1,537,Home Loan,Closed,8.8,14
19297,Home,965994.44,6070.07,1,619,Auto Loan,Closed,7,1
21468,Personal,304957.95,7424.08,1,843,Personal Loan,Active,11.79,19
1302,Personal,689671.07,12515.17,1,670,Personal Loan,Closed,14.38,15
19963,Home,654697.46,12705.77,1,402,Education Loan,Closed,11.92,1
21479,Home,450532.91,4625.15,1,467,Auto Loan,Active,11.21,8
9882,Home,322935.93,2054.11,1,635,Personal Loan,Closed,12.04,8
6775,Education,963730.51,11000.61,1,519,Auto Loan,Closed,12.55,9
8331,Home,341278.22,10865.86,1,641,Business Loan,Closed,14.57,18
19254,Home,248187.95,6163.82,1,809,Personal Loan,Active,8.73,20
16927,Personal,621036.78,16471.16,1,596,Business Loan,Active,14.94,2
22882,Personal,914512.5,11148.63,1,787,Auto Loan,Closed,7.23,5
10075,Education,357833.71,23586.93,0,629,Auto Loan,Closed,10.1,15
4823,Home,135418.12,12713.03,1,330,Auto Loan,Active,8.81,16
24390,Education,507185,21407.6,0,740,Home Loan,Active,12.65,11
20816,Auto,160793.41,24958.07,0,784,Education Loan,Active,10.14,2
1361,Home,638812.39,18796.34,0,644,Home Loan,Closed,9.56,20
10695,Home,724897.26,3501.76,1,645,Education Loan,Active,7.08,7
7255,Personal,414635.8,8006.73,0,303,Education Loan,Active,10.56,15
22886,Home,506772.71,14726.18,0,620,Home Loan,Active,8.46,7
3503,Home,339118.42,15857.23,0,595,Business Loan,Closed,13.9,20
19110,Personal,522507.23,3764.01,0,734,Home Loan,Closed,7.15,17
2531,Home,891863.54,13392.03,1,345,Auto Loan,Closed,10.83,7
22554,Home,353667.25,15836.9,0,778,Education Loan,Closed,7.74,17
1805,Personal,868983.43,9306.5,1,817,Education Loan,Active,14.53,10
1170,Home,597501.58,8306.72,0,480,Business Loan,Active,10,12
10596,Education,148635.65,8643.06,0,658,Personal Loan,Active,10.39,6
2367,Personal,92364.88,19545.05,1,652,Business Loan,Closed,14.71,8
4458,Personal,61652.5,16905.32,1,680,Personal Loan,Active,7.13,19
23794,Auto,650673.33,22030.45,0,313,Home Loan,Closed,14.56,6
24997,Home,397900.12,15251.06,1,839,Auto Loan,Active,11.07,19
17558,Home,681850.32,18181.01,1,325,Personal Loan,Active,10.71,1
14347,Auto,898851.24,12333.65,0,609,Personal Loan,Active,11.71,3
16814,Personal,525688.26,23273.57,0,820,Education Loan,Closed,8.43,10
15522,Education,490062.45,5565.08,1,507,Education Loan,Closed,12.25,13
22439,Education,730670.49,12754.16,0,792,Personal Loan,Closed,13.47,20
20353,Personal,109114.94,19825.6,1,531,Business Loan,Closed,10.52,6
5354,Education,74991.77,16643.41,0,349,Education Loan,Closed,8.07,15
4335,Home,890946.4,14730.75,1,837,Education Loan,Closed,8.68,20
22687,Education,962123.8,16647.86,0,553,Auto Loan,Closed,13.29,13
1109,Personal,379387.46,7980.87,1,687,Personal Loan,Closed,11.44,7
3710,Home,652723.68,5695.41,1,471,Home Loan,Active,14.65,11
18052,Education,53424.83,23367.11,0,733,Personal Loan,Closed,14.79,15
3340,Education,700861.43,1927.03,1,326,Home Loan,Active,13.36,9
16965,Education,240237.65,23105.96,0,710,Personal Loan,Closed,12.21,6
9259,Auto,839310.85,20224.1,0,828,Auto Loan,Closed,8.03,3
69,Personal,207769.57,13904.68,0,797,Education Loan,Active,9.9,11
14554,Personal,454786.33,9057.29,1,570,Personal Loan,Active,7.79,12
16627,Personal,265848.48,13701.7,0,768,Auto Loan,Closed,8.86,14
23719,Home,689018.19,24174.29,0,670,Personal Loan,Closed,10.42,19
24485,Home,655596.52,8756.84,0,531,Personal Loan,Active,12.29,5
9304,Auto,77878.17,4832.9,1,581,Education Loan,Active,10.15,20
21778,Auto,636610.17,17071.71,1,485,Education Loan,Closed,12.54,20
14147,Home,319467.51,22757.86,1,536,Business Loan,Active,9.83,15
9271,Personal,952095.57,8870.3,0,726,Personal Loan,Active,11.57,12
22962,Personal,616047.46,10612.93,1,463,Home Loan,Active,11.89,3
24097,Auto,446942.22,22835.89,1,450,Education Loan,Closed,9.94,9
8215,Auto,219839.03,6607.17,1,518,Education Loan,Active,8,2
5211,Home,258744.94,4810.28,0,317,Home Loan,Closed,8.14,19
13356,Home,661278.58,22539.89,0,667,Education Loan,Closed,14.78,8
760,Education,726191.13,7900.99,1,380,Auto Loan,Active,9.46,17
7700,Auto,977922.65,17207.12,0,699,Business Loan,Closed,10.86,13
13624,Education,872168.07,17850.51,1,836,Personal Loan,Closed,14.1,5
1636,Auto,761705.14,13243.42,1,457,Personal Loan,Active,10.6,13
8100,Personal,649615.45,10024.41,1,313,Business Loan,Closed,14.92,1
21796,Auto,283283.32,20834.62,0,413,Personal Loan,Closed,12.03,15
11598,Auto,373714.84,14003.36,1,802,Auto Loan,Closed,7.27,5
16630,Auto,113536.76,21800.89,1,322,Business Loan,Active,12.09,14
4936,Personal,303592.43,11765.83,0,580,Business Loan,Active,13.93,7
23497,Auto,559832.59,24634.4,0,301,Home Loan,Closed,13.48,16
24817,Auto,618798.97,21192.21,0,545,Home Loan,Active,7.08,13
23748,Auto,132308.88,18055.68,0,416,Auto Loan,Closed,14.27,17
10228,Home,900726.6,16578.97,1,614,Education Loan,Closed,11.52,2
13832,Education,965793.49,20895.27,0,455,Education Loan,Closed,9.9,16
1006,Personal,434803.86,17106.09,0,587,Personal Loan,Closed,10.29,6
15160,Home,702820.22,17593.55,1,729,Personal Loan,Active,7.77,12
12387,Personal,771074.38,23584.03,1,607,Auto Loan,Closed,14.6,14
3583,Home,267453.83,21753.43,0,397,Home Loan,Closed,7.68,2
8880,Personal,626874.64,20329.12,0,736,Education Loan,Closed,13.29,14
3777,Education,487502.98,5350.15,1,792,Personal Loan,Active,12.26,6
22563,Education,425624.98,18499.25,1,781,Home Loan,Closed,7.91,16
1448,Education,475990.32,7074.15,1,734,Business Loan,Closed,14.34,4
22958,Home,215814.11,8135.53,0,626,Auto Loan,Closed,12.99,4
11979,Home,304612.28,10034.59,1,345,Home Loan,Closed,10.9,14
20170,Personal,530167.04,23337.05,0,323,Auto Loan,Closed,7.03,3
24183,Auto,920802.43,5642.19,1,807,Business Loan,Closed,12.86,2
8436,Auto,573922.02,15211.58,1,314,Home Loan,Active,13.12,15
1396,Auto,548069.21,16383.52,0,736,Home Loan,Active,11.81,20
108,Home,946298.14,8220,1,589,Auto Loan,Active,13.27,16
15577,Auto,482325.54,4020.72,0,647,Education Loan,Active,14.14,7
15594,Personal,202426.51,13077.96,0,734,Personal Loan,Active,10.61,17
3884,Home,777011.7,9624.34,1,607,Business Loan,Active,10.74,14
10672,Home,463542.67,12974.89,0,575,Education Loan,Closed,11.92,17
7214,Auto,611231.28,22949.55,1,848,Education Loan,Active,10.28,15
14987,Education,595749.82,11973.27,0,528,Auto Loan,Closed,14.57,11
1779,Personal,196480.98,4357.47,1,457,Home Loan,Closed,12.87,18
6858,Personal,819035.41,14312.04,1,831,Auto Loan,Closed,14.73,14
17314,Personal,82195.91,18677.22,1,540,Personal Loan,Closed,10.61,20
19984,Personal,586550.05,4464.64,1,643,Business Loan,Closed,7.48,19
